what,kind,bundleId,bundleVersion,description,time
started,bundle,com.dubture.doctrine.core,1.0.4,"com.dubture.doctrine.core",1408884980950
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408884983420
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408884983460
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1408884985630
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1408884985660
started,bundle,com.dubture.symfony.twig,1.0.85,"com.dubture.symfony.twig",1408884990010
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1408884994110
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1408884994200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408884994310
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1408884995630
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1408884995680
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1408884995940
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1408884995960
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1408884995990
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1408884996010
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1408884996090
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1408884996090
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1408884996130
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1408884996150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408884996310
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1408884997560
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1408884997570
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885000600
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885000650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885000780
error,log,,,"Problems encountered during text search.",1408885000820
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1408885000820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885000980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885002241
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885008961
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885014471
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885017631
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1408885017641
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885021801
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885025761
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885025791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408885031451
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885033591
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885035671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408885040961
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885042261
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885043231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408885048021
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885049751
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885050821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408885055321
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1408885056331
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885057231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408885061711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885063291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885064641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885065121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885082021
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885084961
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885084991
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885087821
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885089221
closed,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885089221
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408885092251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408885094961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887658347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408887710587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408887714667
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1408887732837
error,log,,,"PHPCore plugin internal error",1408887732837
error,log,,,"PHPCore plugin internal error",1408887732847
error,log,,,"IStructuredDocumentRegion management failed.",1408887739967
error,log,,,"IStructuredDocumentRegion management failed.",1408887746597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887794307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887795507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887796057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887799387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887800487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887831477
error,log,,,"Unexpected runtime error while computing a text hover",1408887833477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887837447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887844257
error,log,,,"Unexpected runtime error while computing a text hover",1408887846107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887847887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887850907
error,log,,,"Unexpected runtime error while computing a text hover",1408887851917
error,log,,,"Unexpected runtime error while computing a text hover",1408887853247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887853807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887855207
error,log,,,"Unexpected runtime error while computing a text hover",1408887856277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887856487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887857997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887875118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887876278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408887877468
error,log,,,"Unexpected runtime error while computing a text hover",1408887895678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408887912108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408887920608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888037105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888040699
error,log,,,"Resource '/ ' does not exist.",1408888056613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888116037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1408888116067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888154367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888156677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888157177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888163083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888163733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888229883
error,log,,,"Unexpected runtime error while computing a text hover",1408888258833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888277673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888310693
started,bundle,org.eclipse.php.debug.daemon,3.0.1.v201201110400,"org.eclipse.php.debug.daemon",1408888387973
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1408888387993
started,bundle,org.eclipse.php.debug.core,3.0.1.v201201110400,"org.eclipse.php.debug.core",1408888389203
started,bundle,com.dubture.symfony.debug,1.0.85,"com.dubture.symfony.debug",1408888389213
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1408888389493
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1408888389533
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1408888389543
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1408888389563
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1408888392163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1408888392643
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1408888393413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1408888393553
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1408888393843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888421603
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888424233
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1408888426533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888428733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888429283
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1408888429403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888465523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888465533
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888495873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888499833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888501713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888603963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888607573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888610123
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888613563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888630153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888671783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888683353
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888686623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1408888712723
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1408888713283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1408888714043
error,log,,,"An exception has thrown while performing a search",1408888736133
error,log,,,"An exception has thrown while performing a search",1408888736143
error,log,,,"An exception has thrown while performing a search",1408888736153
error,log,,,"An exception has thrown while performing a search",1408888736173
error,log,,,"An exception has thrown while performing a search",1408888736183
error,log,,,"An exception has thrown while performing a search",1408888736193
error,log,,,"An exception has thrown while performing a search",1408888736203
error,log,,,"An exception has thrown while performing a search",1408888736233
error,log,,,"An exception has thrown while performing a search",1408888736433
error,log,,,"An exception has thrown while performing a search",1408888736453
error,log,,,"An exception has thrown while performing a search",1408888736483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888736493
error,log,,,"An exception has thrown while performing a search",1408888736553
error,log,,,"An exception has thrown while performing a search",1408888736593
error,log,,,"An exception has thrown while performing a search",1408888736603
error,log,,,"An exception has thrown while performing a search",1408888736643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888739553
started,bundle,com.dubture.pdt.ui,1.0.12,"com.dubture.pdt.ui",1408888742703
error,log,,,"An exception has thrown while performing a search",1408888761074
error,log,,,"An exception has thrown while performing a search",1408888761084
error,log,,,"An exception has thrown while performing a search",1408888761294
error,log,,,"An exception has thrown while performing a search",1408888761304
error,log,,,"An exception has thrown while performing a search",1408888761314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888761404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888763134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888764114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888764964
error,log,,,"An exception has thrown while performing a search",1408888775894
error,log,,,"An exception has thrown while performing a search",1408888775914
error,log,,,"An exception has thrown while performing a search",1408888775914
error,log,,,"An exception has thrown while performing a search",1408888775934
error,log,,,"An exception has thrown while performing a search",1408888775944
error,log,,,"An exception has thrown while performing a search",1408888775954
error,log,,,"An exception has thrown while performing a search",1408888775954
error,log,,,"An exception has thrown while performing a search",1408888775964
error,log,,,"An exception has thrown while performing a search",1408888775974
error,log,,,"An exception has thrown while performing a search",1408888775984
error,log,,,"An exception has thrown while performing a search",1408888775994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888776174
error,log,,,"An exception has thrown while performing a search",1408888776254
error,log,,,"An exception has thrown while performing a search",1408888776264
error,log,,,"An exception has thrown while performing a search",1408888776274
error,log,,,"An exception has thrown while performing a search",1408888776274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888778174
error,log,,,"An exception has thrown while performing a search",1408888778214
error,log,,,"An exception has thrown while performing a search",1408888778224
error,log,,,"An exception has thrown while performing a search",1408888778234
error,log,,,"An exception has thrown while performing a search",1408888778234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888779474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888780574
error,log,,,"An exception has thrown while performing a search",1408888790294
error,log,,,"An exception has thrown while performing a search",1408888790304
error,log,,,"An exception has thrown while performing a search",1408888790314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888790574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888792224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888793254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888794244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888795474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888818494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888837444
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888841384
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888845134
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1408888848774
error,log,,,"Resource is out of sync with the file system: '/php/js/scripts.js'.",1408888849784
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408888851054
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1408888851144
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408888851164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1408888858454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888878264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888883604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888886384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888894614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408888896664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888903484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888917044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888918494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408888937224
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408888940314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888974244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888978564
error,log,,,"PHPCore plugin internal error",1408888981854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408888994425
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408888996165
error,log,,,"An exception has thrown while performing a search",1408888996175
error,log,,,"An exception has thrown while performing a search",1408888996295
error,log,,,"An exception has thrown while performing a search",1408888996305
error,log,,,"An exception has thrown while performing a search",1408888996305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408888999615
error,log,,,"An exception has thrown while performing a search",1408889010195
